"sum.taxonomy","Collected_Date","Location","max_Occupancy_prob"
"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer","Day_1","5m",0.929271173822809
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus","Day_3","5m",0.929271173822809
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;","Day_3","SHR",0.929271173822809
"Eukaryota;Chordata;Aves;Procellariiformes;;;","Day_1","9m",0.929271173822809
"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica","Day_1","5m",0.929271173822809
"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica","Day_3","0m",0.929271173822809
"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata","Day_1","0m",0.929271173822809
"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata","Day_2","10m",0.929271173822809
"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata","Day_2","1m",0.929271173822809
"Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus","Day_3","1m",0.929271173822809
"Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus","Day_3","SHR",0.929271173822809
"Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus","Day_2","0m",0.929271173822809
"Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus","Day_2","1m",0.929271173822809
"Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus","Day_3","5m",0.929271173822809
"Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus","Day_3","9m",0.929271173822809
"Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca;","Day_1","5m",0.929271173822809
"Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens","Day_1","SHR",0.929271173822809
"Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens","Day_3","10m",0.929271173822809
"Eukaryota;Chordata;Mammalia;Primates;Hominidae;Pan;Pan paniscus","Day_3","0m",0.929271173822809
NA,"Day_1","SHR",0.929271173822809
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Amphistichus;","Day_1","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Brachyistius;Brachyistius frenatus","Day_1","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata","Day_1","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Embiotoca;Embiotoca jacksoni","Day_1","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Hypsurus;Hypsurus caryi","Day_2","10m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Micrometrus;Micrometrus minimus","Day_3","9m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Rhacochilus;Rhacochilus toxotes","Day_2","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;;Pomacentridae;Chromis;Chromis punctipinnis","Day_1","0m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;;Pomacentridae;Chromis;Chromis punctipinnis","Day_3","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;;Pomacentridae;Stegastes;Stegastes nigricans","Day_1","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Cheilotrema;Cheilotrema saturnum","Day_1","0m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Cheilotrema;Cheilotrema saturnum","Day_3","9m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus","Day_3","9m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador","Day_3","0m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;;Sphyraenidae;Sphyraena;Sphyraena argentea","Day_3","0m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;;Sphyraenidae;Sphyraena;Sphyraena argentea","Day_3","9m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis","Day_1","5m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis","Day_3","10m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis","Day_3","9m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Strongylura;Strongylura exilis","Day_2","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gilberti","Day_1","9m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gilberti","Day_2","10m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gilberti","Day_3","5m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi","Day_3","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;","Day_2","1m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;Gibbonsia montereyensis","Day_1","10m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;Gibbonsia montereyensis","Day_2","9m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus","Day_1","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Rimicola;Rimicola muscarum","Day_1","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis","Day_1","5m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis","Day_2","9m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis","Day_2","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus","Day_3","10m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus","Day_3","1m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans","Day_1","1m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans","Day_3","10m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea","Day_3","0m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Medialuna;Medialuna californiensis","Day_3","9m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Typhlogobius;Typhlogobius californiensis","Day_1","10m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Typhlogobius;Typhlogobius californiensis","Day_2","0m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Typhlogobius;Typhlogobius californiensis","Day_3","0m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Oxyjulis;Oxyjulis californica","Day_1","10m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Oxyjulis;Oxyjulis californica","Day_1","1m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Oxyjulis;Oxyjulis californica","Day_1","5m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher","Day_3","0m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus davidsonii","Day_2","0m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus","Day_1","9m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus","Day_1","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;Clinocottus analis","Day_3","5m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;","Day_3","5m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer","Day_1","1m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus","Day_1","0m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus","Day_1","10m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus","Day_2","10m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;","Day_1","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys sordidus","Day_1","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys sordidus","Day_2","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys sordidus","Day_3","9m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus","Day_1","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus","Day_3","0m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus","Day_1","SHR",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Sarda;Sarda chiliensis","Day_1","9m",0.92916836102047
"Eukaryota;Chordata;Actinopteri;Syngnathiformes;Syngnathidae;Syngnathus;Syngnathus leptorhynchus","Day_1","SHR",0.92916836102047
"Eukaryota;Chordata;Aves;Charadriiformes;Charadriidae;Pluvialis;Pluvialis dominica","Day_2","SHR",0.92916836102047
"Eukaryota;Chordata;Aves;Charadriiformes;Laridae;Larus;Larus occidentalis","Day_2","SHR",0.92916836102047
"Eukaryota;Chordata;Aves;Passeriformes;Sylviidae;Regulus;Regulus calendula","Day_3","1m",0.92916836102047
"Eukaryota;Chordata;Aves;Pelecaniformes;Phalacrocoracidae;Urile;Urile pelagicus","Day_1","10m",0.92916836102047
"Eukaryota;Chordata;Chondrichthyes;;Platyrhinidae;Platyrhinoidis;Platyrhinoidis triseriata","Day_3","10m",0.92916836102047
"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica","Day_3","1m",0.92916836102047
"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata","Day_3","0m",0.92916836102047
"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata","Day_3","SHR",0.92916836102047
"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci","Day_1","1m",0.92916836102047
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Gymnuridae;Gymnura;Gymnura marmorata","Day_1","10m",0.92916836102047
"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Gymnuridae;Gymnura;Gymnura marmorata","Day_2","SHR",0.92916836102047
"Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus","Day_1","SHR",0.92916836102047
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;;","Day_1","0m",0.92916836102047
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus","Day_1","SHR",0.92916836102047
"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus","Day_2","9m",0.92916836102047
"Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa","Day_2","SHR",0.92916836102047
"Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus","Day_1","0m",0.92916836102047
"Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus","Day_1","10m",0.92916836102047
"Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus","Day_3","5m",0.92916836102047
"Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus","Day_3","0m",0.92916836102047
"Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca;","Day_1","SHR",0.92916836102047
"Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca;","Day_3","1m",0.92916836102047
